Sample,Label
immediate telecast ready beginning existence huge paratemporal slave trade came light afternoon onefivenine day time line third level esaron sector field agent skordran kirv paratime police discovered orange plantation consolidated outtime foodstuff salgath trod sat alone private office halffinished lunch growing cold desk front watched teleview screen across room tuned pickup behind speaker chair executive council chamber ten story two thousand seat almost empty council convened fifteen minute later news broken good three quarter seat occupied could see aisle goldplated robot page gliding back forth receiving delivering message one slid seat councilman hasthor flan hasthor speaking urgently recorder mouthpiece another message supposed hed gotten least score call since crisis developed people going start wondering thought situation perfect purpose leader opposition could easily make next general manager exploited scandal properly listened centristmanagement member speaking could rip fellow argument shred hundred wordsbut didnt dare management taking exactly line salgath trod wanted whole,Time Crime.txt
voice landing stage please vall leaned forward punched button front something cab electronic brain gave rapid series click shifted general paratime building beam beam paratime police landing stage said thank building seemed rotate upward toward settled antigravfield snapped cab door popped open cab said goodby ride sometime crossed landing stage entered antigrav shaft floated downward end hallway vall opened door tortha karfs office ushered ahead tortha karf inside semicircle desk speaking recording phone approached shut machine waved cigarette hand come back sit invited moment switched phone went talkingsomething prompter evaluation transmission report le reliance robot equipment sign personal order see transmitted everybody including sector regional subchief level finished hung phone turned sorry said sit please cigarette shook head sat one chair behind desk started relax caught sat erect hand lap wont interfere vacation vall tortha karf saying need little help transpose catch rocket zarabar hour half dalla reminded dont worry,Time Crime.txt
vote overturn management going make thing rough u may reason salgath started uproar vall suggested tortha karf said considered discreet inquiry made salgath trods associate source income nothing turned yet hope believe vall said better chance right home time line outtime tortha karf looked sharply asked vall stuffing tobacco pipe yes chief big criminal organizationlets call slave trust conveniencelabel people run arent stupid fact theyve shipping slave esaron sector ten year found prof speed got rid nebuhinabenoz right front pair detective matter speed moved exploit croutha invasion kholghoor sector india well ive studied illegal subversive organization paratime among really successful one uniform principle one cellular organizationsmall group acting isolation one another coperating cell ignorant composition another principle upward contactleaders contacting subordinate contactblocks ignorant intermediary another willingness kill anybody look like potential betrayer forced witness late nebuhinabenoz instance ill willing bet pick wizard trader say gang thats selling slave nebuhinabenoz personality,Time Crime.txt
telecast home time line little transcript time line want watch sir telecast screen living room tortha karfs town apartment still girl bright red hair danced slowly soft music background shifting color four men sat semicircle facing sipped drink watched idly ought getting sort public reaction soon tortha karf said glancing watch well ill admit done convincingly zostha olv chief interoffice cordinator admitted grudgingly id believed hadnt known real fact shooting background wide window smart lovranth rolk said every schoolchild would recognize view rocketport police terminal including girl zinganna real masterpiece ive met time elbraz vark political liaison assistant said isnt lovely good actress tortha karf said easy impersonate well kostran galth fine job acting lovranth rolk said done perfectionthe distinguished politician supported loyal mistress bravely facing disgraceful end public career know believe could get girl booking one big theatrical company salgaths dead shell need somebody look sharp furry ear mr,Time Crime.txt
though fear wife would little relish bring home handmaiden coruhinirigod laughed wife give one riding whip leaned side slashing cactus quirt careba trouble wife handmaiden anything else safar doubt welcome careba wait till show ware another calera said rifle revolver like come country seldom old battered sold stolen many time see rifle fire seven time without taking butt shoulder invoked name great lord safar trail widened leveled came abreast packhorse strung behind sat looking across valley adobe wall town perched opposite ridge rider began dismounting checking tightening saddlegirths couple caleras helped ganadara atarazola inspect packhorse remounted atarazola bowed head lifting left sleeve cover mouth muttered length caleras looked curiously coruhinirigod inquired ganadara prays ganadara said thanks god lived see town asks spared bring many train rifle ammunition trail slaver nodded understandingly caleras pious people believed keeping friendly term god may safar hand work hand god said making noncalera would extremely,Time Crime.txt
great deal mental effort steel psychorehabilitation dreadful thing face would almost year unremitting agony physical mental worse khiftan torture rack would shame innermost secret poured psychotherapist end would emerge someone would salgath trod anybody like salgath trod would learn know stranger build new life one viewscreens saw door service hallway open zinganna black evening gown black velvet cloak calilla housemaid believed reasonable facsimile fashionable first level dress nindrandigro one master evening suit emerged salgath trod waited gone hall antigrav shaft turned visiphone checked security set sealed beam communication punched combination girl green tunic looked screen paratime police said office chief tortha executive councilman salgath trod told past fifteen year criminally involved organization responsible slave trade recently came light third level esaron give unconditionally willing make full confession narcohypnosis accept whatever disposition case lawfully judged fit youll send escort might start apartment alone id killed got headquarters girl begun listen bored,Time Crime.txt
cop vall commented shes big help esaron kholghoor sector vall said want stay help ill glad tortha karf nodded knew dalla wouldnt want go back home time line wait long investigation course use help get think get lot dalla fix kind title police statustechnicalexpert assistant something like clasped hand manfashion glad cop u dalla said turned vall almost twentyfour hour time heard blasted yandar yadd got hold story infernal irresponsible almost choked indignation another fourteen hour time skordran sent report heard golzan doth sent report company time skordran kirv made first report sectorregional subchief vall mentioned might tortha karf considered wish another explanation implies extensive intelligence network mean big organization im afraid thats wish could pull everybody consolidated outtime foodstuff handled report narcohypnotize course cant thing like home time line political situation whats happening chief tortha karf swore weary bitterness salgath trods whats happening first yandar yadd broke story air,Time Crime.txt
like course tunic bulged slightly left armpit even respectable tunic showed occasional weaponbulges good afternoon councilman newcomer said sitting across desk salgath trod talking somebody know salgath trod offered cigarette lighted visitor mutual friend think asked gesturing toward screen mutual friend isnt happy think perhaps im bursting wild huzzas salgath trod asked act everybody expects id floor clawing management tooth nail adherent wondering im opponent long one going guess reason well go stranger asked mutual friend think would excellent idea leak couldnt stopped gone far already management never able play next best thing try exploit salgath trod smiled mirthlessly get front lead right direction fine long dont stumble something itll go like fifth level bisonherd dont worry stranger laughed reassuringly others floor also friend mutual friend youd better attack paratime police especially tortha karf verkan vall accuse negligence incompetence implication collusion demand special committee investigate try get motion confidence vote,Time Crime.txt
made sick remember weve listening thing like last eight hour story even worse one well id like use heatgun whole lot turned itd fry mediumrare dalla said whoevers back take second level khiftan sell priest fasif bad youre coming back vacation instead starting chief assistant verkan skordran kirv said big handle alone id sooner work anybody else chief tortha sends vall dalla cried indignation youre going report walk away darling vall replied hoped convincing show surprise dont want vacation postponed get mixed there telling get away time im free something may come rhogom institute wont want drop vall know perfectly well wouldnt happy instant dwarma sector thinking right let forget vacation want stay help itll lot hard work well together yes course want something smash devil vall youd heard thing poor people well ill go back polterm soon im reasonably well filled report tortha karf tell ive taken charge stay,Time Crime.txt
possibly told embracing kissing get keep mind business gone finished drink poured another drew checked needler checking windowshielding activating outside viewscreens lit cheroot sat desk goblet needler front wait servant gone one way alive knew yet needed brandy great deal mental effort steel psychorehabilitation dreadful thing face would almost year unremitting agony physical mental worse khiftan torture rack would shame innermost secret poured psychotherapist end would emerge someone would salgath trod anybody like salgath trod would learn know stranger build new life one viewscreens saw door service hallway open zinganna black evening gown black velvet cloak calilla housemaid believed reasonable facsimile fashionable first level dress nindrandigro one master evening suit emerged salgath trod waited gone hall antigrav shaft turned visiphone checked security set sealed beam communication punched combination girl green tunic looked screen paratime police said office chief tortha executive councilman salgath trod told past fifteen year criminally involved organization,Time Crime.txt
mavrad mnirna thalvabar never forgets jandar jard drawled woman would cattishness thalvan dras gave hastily repressed look venomous anger said something verkan vall jandar jard title nobility mark social position responsibility bearer never forget jab vall thought following servant room mistake jards part musicdrama designed setting due open dhergabar another ten day thalvan dras would cherish spite word mavrad mnirna thalvabar would set dozen critic disparaging jandars work hand maybe smart jandar jard antagonize thalvan dras every critic bowed slavishly wealthy nobleman least two detested unutterably would rush jandar jards defense ensuing uproar setting would get publicity drama visiphone booth vall found girl green blouse paratime police insigne shoulder looking screen wall behind pale green striped gold black hello eldra greeted hello chief assistant im sorry bother chief want talk moment please screen exploded kaleidoscopic flash light color cleared time man looked well middle age close three hundredth year hair,Time Crime.txt
greenvomit fever dalla asked could expect firstand onlyship return brought back terra course nobody knew epidemic ended almost depopulated planet since survivor knew nothing germ blamed anger godsthe old story recourse supernaturalism absence known explanationand fanatically antiscientific cult got control course space travel taboo nuclear even electric power reason steam power gunpowder werent offensive god went back loworder steampower blackpowder culture havent gotten beyond day relatively civilized region east coast asia west coast north america civilized race le caucasian political organization barely tribal levelthousands petty kingdom republic principality feudal holding robber roost principal industry brigandage piracy slaveraiding cattlerustling intercommunal warfare ramshackle steam railway steamboat river sell coal manufactured good mostly exchange foodstuff tobacco consolidated outtime foodstuff sector franchise thats one company thalvan dras get money run civilized second third level leaving fourth behind entering fifth existing probability world without human population around caught brief flash building rocketports spaceports landing stage,Time Crime.txt
wouldnt go tortha karf replied said trick get home time line council crisis yandar yadd appeared screen pickup swung recording ostensibly made councilman salgath police terminal time line telecast home time line hour ago well dont know positive proof definitely salgath trod sunk zostha olv grunted hed never make statement like unless could prove something suspicious whole thing beginning newsman saying checked recall actor impersonating salgath gestured rather freely hand imitation wellknown mannerism real salgath trod one point ball right thumb presented directly pickup here still scene stepped aside revealing viewscreen behind pressed button screen lighted stationary picture kostran galth salgath trod right hand raised front watch im going step magnification slowly sure there substitution camera little closer trath screen background seemed advance filled entire screen yandar yadd still talking picture metaltipped pointer came picture touching right thumb grew larger larger thing visible yandar yadds voice continued familiar ancient science,Time Crime.txt
hope enough discretion keep quiet screen lit yandar yadd automatically pressed button photocopy two newsman stared moment even yandar yadds shell drowsy negligence cracked fell hand brushed switch snatched handphone belt marva barked girl news office could acknowledge get recorded immediate telecast ready beginning existence huge paratemporal slave trade came light afternoon onefivenine day time line third level esaron sector field agent skordran kirv paratime police discovered orange plantation consolidated outtime foodstuff salgath trod sat alone private office halffinished lunch growing cold desk front watched teleview screen across room tuned pickup behind speaker chair executive council chamber ten story two thousand seat almost empty council convened fifteen minute later news broken good three quarter seat occupied could see aisle goldplated robot page gliding back forth receiving delivering message one slid seat councilman hasthor flan hasthor speaking urgently recorder mouthpiece another message supposed hed gotten least score call since crisis developed,Time Crime.txt
accuse complicity want get side public crowd time line except couple detective plantation know smiled dalla thinking paratime police crowd dinner dras place oh easy shifted position called dras told vacation invited u could begin hinting going wear shortjacket green carry needler uniform even wear table dont think smart run around unarmed even home time line especially home time line amended whens affair going start long rendarra take get goo salgath trod left aircar top landing stage apartment building sent away hangar robot control glanced went toward antigrav shaft dozen vehicle air might followed paratime building doubt constant surveillance moment nameless messenger delivered organization ultimatum delivered speech next morning manifested intention refusing however would safe alone office reviewed situation point point gone back reviewed conclusion inescapable organization ordered make accusation knew false first premise conclusion would killed soon made trouble mixed kind peopleyou expendable sooner later would decide would expend,Time Crime.txt
cop said caught girl hand rose pulling come zinna get work vall rose behind readingscreen ranthar jards office stretching arm head almost hour sat pushing button twiddling selector magnificationadjustment knob looking picture kholghoornharkan cop taken autoreturn ball dropped spatial equivalent sohram one set picture taken two thousand foot showed central square city effect croutha sack plainly visible captive herded together guard like cattle increasing magnification looked group barbarian conqueror big men blond reddishbrown hair loose shirt baggy trouser rough cowhide buskin many wore bowlshaped helmet shirt ringmail carried long straight sword crosshilts half pistol thrust belt musket slung shoulder set picture showed wizard trader camp conveyer head case wide oval burned jungle probably heavyduty heat gun camp surrounded stout wiremesh fence number metal prefabhuts inner fenced slavepen trail cut similarly cleared circle farther back forest center one two circle saw actual conveyer dome great deal activity screwed magnificationadjustment limit scrutinize,Time Crime.txt
superior hello vall glad able locate dalla leaving soon get away luncheon oh say hour taking rocket zarabar transposing passenger terminal sixteen dwarma sector well vall hate bother like tortha karf said wish youd stop headquarters way rocketport somethings come upit may nasty businessand id like talk well chief let remind vacation ive postpone four time already overdue four year vall said yes vall know youve working hard dalla entitled little time together want look something leave itll take fast looking rocket blast two hour may take little longer dalla transpose police terminal take rocket zarabar equivalent transpose passenger sixteen would save time brought dalla headquarters dalla wont like vall understated im afraid tortha karf looked around apprehensively though estimating damage enraged hadron dalla could office furnishing well try get soon thalvan dras holding forth vall returned one favorite preoccupation reason im taking especially active interest year art exhibition ive,Time Crime.txt
kidnaped girl second level triplanetary empire sector sold harem fourth level indoturanian sultan yes first independent case vall began think youd really make cop one renegade first level citizen four five servsec prole hoodlum stolen fiftyfoot conveyer look like rather ambitious operation dalla got one cigarette lit vall tortha karf talking cop talk method operation possible size gang involved slave shipped way india west coast north america always ready sale slave esaron sector vall saying many small independent state different language outtimers wouldnt particularly conspicuous barbarian invasion going kholghoor sector slave could picked cheaply tortha karf added spite determination boycott conversation curiosity began get better spent year half kholghoor sector investigating alleged psychic power local priest thered nothing itthe prophecy werent precognition shrewd inference miracle werent psychokinesis sleightofhand found asking barbarian invasion oh central asian nomadic people croutha tortha karf told came khyber pas three month ago turned east hit,Time Crime.txt
till there lot done getting ready dalla yawned get trying cop said caught girl hand rose pulling come zinna get work vall rose behind readingscreen ranthar jards office stretching arm head almost hour sat pushing button twiddling selector magnificationadjustment knob looking picture kholghoornharkan cop taken autoreturn ball dropped spatial equivalent sohram one set picture taken two thousand foot showed central square city effect croutha sack plainly visible captive herded together guard like cattle increasing magnification looked group barbarian conqueror big men blond reddishbrown hair loose shirt baggy trouser rough cowhide buskin many wore bowlshaped helmet shirt ringmail carried long straight sword crosshilts half pistol thrust belt musket slung shoulder set picture showed wizard trader camp conveyer head case wide oval burned jungle probably heavyduty heat gun camp surrounded stout wiremesh fence number metal prefabhuts inner fenced slavepen trail cut similarly cleared circle farther back forest center one two circle saw,Time Crime.txt
getting away police work dont suppose anything like police dwarma sector oh dont even concept bronnath zara said somebody something wrong neighbor come talk till get ashamed forgive feast theyre lovely people kind gentle youll get awfully tired month absolutely respect anybodys privacy fact seems slightly indecent anybody want privacy one thalvan dras human servant came room coughed apologetically said visiphonecall valor mavrad nerros vall went nibbling ham wine sauce servant repeated announcement trifle loudly illustration vall youre paged thalvan dras told touch impatience verkan vall looked blank instant grinned long since even bothered think antiquated title nobility valls probably forgotten title girl across table wearing almost transparent gown nothing else laughed thats something mavrad mnirna thalvabar never forgets jandar jard drawled woman would cattishness thalvan dras gave hastily repressed look venomous anger said something verkan vall jandar jard title nobility mark social position responsibility bearer never forget jab vall,Time Crime.txt
wrist jerked neutrondisruption blaster jacket vall needler already drawn rayed fellow dead could aim saw two pseudopolicemen drawn needlers aiming direction salgath trod flash report spot light winked valls rear sight told weapon activated saw appear sight centered one policeman saw imposter needler aimed last thing expected ever see life tried shift weapon time seemed frozen arm barely moving white blur dallas cloak moved front needler dropped finger disguised murderer time went back normal safetied weapon dropped jumping forward grabbed fellow green uniform nose left hand punched hard pit stomach right fist man mouth flew open green capsule size shape small bean flew pushing dalla aside would step kicked murderer stomach doubling chopped base skull edge hand pseudopoliceman dropped senseless handful handkerchieftissue pocket picked disgorged capsule wrapping carefully making sure unbroken looked around two assassin dead tortha karf looking man proletarian dress vall killed first turned looked another direction cursed,Time Crime.txt
conveyer three thousand foot opening spewing aircars airboats farther away greater ring heavy conveyer unloading armored shielded combatcraft aircar must reach gas streaking away toward west three police car watched air around fairly sizzled blue ray neutron disruption blaster blew apart three police car turned came back slowly threethousandton passenger ship hastily fitted armament circling great dock conveyer brought gone transposed back police terminal pick another ship recorded message announcing arrival taskforce pulled tape sealed capsule put capsule mesh message ball attaching couple wire flipping switch ball flashed vanished leaving wire cleanly sheared got back police terminal half hour later would rematerialize eject parachute turn whistle call attention sealed helmet climbed aircar turned helmetradio speak driver car lifted inch floated open port dived downward illustration landed big conveyerhead building space fifty conveyer around eight place one must arrived since gas bomb burst crammed senseless kharanda slave couple paratime police officer,Time Crime.txt
helmet working hoped frantic effort gather several thousand spacesuit onto police terminal industrial commercial interplanetary sector hadnt started rumor gotten ear organization ubiquitous agent country already turning parched brown yellow abzar sector another conveyer sight electronic mechanical lag individual control even distancedifference central radio control would prevented going transposition fractional microsecond recondetails began piling car red light overhead winked green dome flickered solidified cold inert metal screen lighted vall could see skordran kirv across asia pacific getting helmet dot light center underview screen widened mesh conveyer irised open around pickup organization basebig rectangle fenced slave pen metal barrack inside huge circle kholghoor sector conveyerhead building smaller structure must house conveyer abzar sector time line workshop living quarter hangar warehouse dockswas wreathed whitegreen mist ring conveyer three thousand foot opening spewing aircars airboats farther away greater ring heavy conveyer unloading armored shielded combatcraft aircar must reach gas streaking away toward west,Time Crime.txt
tantamount accusation made court automatically accuser became criminal prosecutor would repeat accusation narcohypnosis whole story would come bit bit back beginning first illegal deal indoturanian opium diverted trade khiftan sector sold second level luvarian empire sector deal radioactive poison slave trade would able name namesthe organization kept activity well compartmented thatbut could talk thing happened paratemporal area organization wouldnt let happen way could prevented would death salgath trod soon made speech talk providing corroborative evidence silly intended lead trustingly slaughter theyd kill course way would calculated substantiate story would longer able repudiate killer would promptly rayed dead somebody else would wear paratime police uniform something like importance however hed beyond caring one three servsec prole servantsthe slim brown girl housekeeper hostess also mistressadmitted apartment kissed perfunctorily closed door behind youre tired said let call nindrandigro bring chilled wine lie rest dinner want brandy went cellaret got decanter goblet pouring drink,Time Crime.txt
positive statement made hearing narcohypnotized subject began effect hypnotic suggestion vall picked avoided unless suggestion intended dalla finished skordran kirv laughed opening another inner door stood aside paratimers recreation room furniture shoved corner four small table set widely spaced screen across electric recorder almost naked kharanda slave faced paratime police psychist long table far side room four men two girl working stack card two big chart phrakor vuln man working chart introduced synthesist introduced others vall made point fact dalla wife case cop began get idea mentioned spoke kharanda spent time fourth level kholghoor qualified psychist got far asked two different time line two different gang wizard trader phrakor vuln said weve established latter physical description batch sold croutha equivalent period elapsed time vall picked one kidnapstory card glanced notice there fair verbal description firearm mention electric whip said im curious came well reconstructed chief assistant one girl said handing,Time Crime.txt
wizard trader camp kholghoor sector cleaned fixed men equipment big raid jard ranthar jard shrugged get five hundred men conveyer including couple twohundredfooters carry airboats said enough skordran kirv one complete armored brigade one airborne infantry brigade air cavalry regiment ghaldronhesthor equipment simultaneous transposition vall said blaze get ranthar jard demanded theyre guard troop service sector industrial sector well get sort force hope dont another prole insurrection theyre away well dont think im trying argue policy ranthar jard said could raise dreadful stink home time line especially top newsbreak slave trade well take chance vall said youre worried book say forget throwing book away operation realize thing threat whole paratime civilization course ranthar jard said know doctrine paratime security well anybody else question public realize buzzer sounded ranthar jard pressed switch intercombox front said ranthar well visiphone call top urgency came chief assistant verkan novilan equivalent put sir booth seven,Time Crime.txt
men fifth level prole think hypnotic influence obeying posthypnotic command made suicidal attack ever seen men duty inform paratime police ended tortha karf pressed button front screen went dark spectator relaxed well nothing like sincere public della commented ill remember next time tune management public statement five minute one bureauchiefs said hell going break loose think whole thing crazy hope somebody give convincing impersonation lovranth rolk said yes field agent named kostran galth tortha karf said ran personal description card whole force machine kostran checked within onetwentieth one per cent he police terminal coming rocket ravvanan equivalent ought whole thing ready telecast tomorrow cant learn imitate salgaths voice convincingly time work cosmeticiansll dalla said make tape salgaths voice pile recording got apartment get news file vall said phoneticists split syllable splice together kostran deliver speech dumbshow well dub sound telecast one ive messaged polterm get work start soon speech written,Time Crime.txt
precisely weve trying klav vall said havent done dalla withdrawn discussion couch side room surrounded report abstract summary looked took hour hour hypnomech kholghoor sector religion went wildgoose chase psychokinesis precognition data said six eight hundred year ago religious war heresy religious schism kharanda country matter uniform kholghoor sector may otherwise dozen dozen small belt subsectors different religion sect godcults thats right ranthar jard agreed brightening hagiologist know stuff well couple interrogate slave dont know much get themlot peasant wont theological nicetiesbut synthesis get lot thats idea vall agreed first idea weve hereoh politics check who king story royal family sort thing ranthar jard looked map wall croutha gotten halfway nharkan say transpose detective night time line think promising check taxcollection office big landowner north jhirda named ghromdour might get u something well dont want think trying get work chief assistant one deputy said real necessity trying locate wizard trader,Time Crime.txt
meeting theyd given lovely rifle going accompany men back careba hundred rifle two hundred sixshot revolver wanted trade slave lord safar bless wouldnt welcome careba looked sunlight falling window still recumbent form companion faruhinobaran outside could hear sound plantation coming lifean ax thudding wood clatter pan kitchen crossing faruhinobarans bed grasped sleeper ankle tugging waken faru shouted get clear fume head start back careba today faru swore groggily pushed sitting position fumbling floor trouser day asked day went bed ninny coruhinirigod wrinkled brow could remember clearly enough sale slave thatoh well hed drinking would come back verkan vall rubbed hand face wearily started light another cigarette threw across room disgust needed drinka long drink cool tart white wine laced brandyand needed sleep absolutely nowhere ranthar jard said course theyre operating time line weve never penetrated fact theyre supplying croutha gun prof isnt firearm time line people legitimately exploiting three billion,Time Crime.txt
time line indian subcontinent stop swearing karf dalgroth sorn grinned think kostran galth sat edge couch one arm around zingannas waist side hadron dalla lay full length elbow propped chin hand screen front showed fading sunset although little past noon dhergabar equivalent dark ship coming slowly red sky center wirefenced compound hundredfoot conveyer hung antigrav twenty foot ground beyond long metal prefabshed spilling light open door window crowd taken wont finished couple hour voice saying dont know much theyll able tell psychists say theyre telling story story course im able repeat trouble caused certain news commentator shall namelesshes connected news service im happy saywere leaning backward keep breaking paratime police security one thing shortly arrival second ship police terminaland believe ship came nick timethe dead abzar city criminal using main base time line launched air attack u located word come entirely hand paratime police personally doubt great deal information gotten,Time Crime.txt
curiously central square throngedcaleras striped robe people south east baggy trouser embroidered shirt mountaineer deerskin slave market progress hundredodd item human merchandise assembled little group guarded owner inspected prospective buyer seemed native geographic paratemporal area dont even look coruhinirigod advised cull market almost well go house nebuhinabenoz considerable men gather find able trade slave worthy good meanwhile let people take horse pack house shall guest stay careba perfectly safe trust coruhinirigod murderer brigand slaver would never incur scorn men curse god dealing foully guest horse pack led away retainer ganadara atarazola pushed horse faruhinobarans crowd house nebuhinabenoz like every building careba flatroofed adobewalled windowless except narrow rifleslits wide doublegate stood open five six heavily armed caleras lounged inside greeted coru faru name stranger assumed nationality four rode appeared stable turning horse slave took away fifty sixty horse place illustration divesting weapon anteroom head flight step passed arch wide shady patio,Time Crime.txt
recorder here everything need opened drawer table show narcohypnotic equipment phone whisper mouthpiece call without worrying message getting zingannas subconscious well ill see youre bring zinganna police terminal ill probably went closing door behind went hall meeting officer taken charge butler housemaid trouble sir said hostile yelling right demanding see representative proletarian protective league vall mentioned proletarian protective league unflattering vulgarity dont coperate drag inject question anyhow said detectivelieutenant looked worried weve taking pretty high hand protested safer kill citizen bloody prole nose sort law protect sort law protect paratime secret vall replied think one two law murdering member executive council case ppl make trouble arent faithfully joined beloved master refuge polterm one work organization youre sure organization thorough spy salgaths household wasnt zinganna shes volunteered talk u narcohyp leave well thats different make suspect lieutenant seemed relieved well pump pair right away got back tortha karfs office chief awake,Time Crime.txt
big valley country whispered weapon repeating rifle across ocean sixshot revolver also much ammunition oh safar bless whitebeard cried eye brightening name price satisfy dealt fairly go return often come lord daughter let u make known nebuhinabenoz word kind weapon stranger speak privately say rifle trade gathon dard nodded evidently sort powerstruggle going careba coruhinirigod wife father party nebuhinabenoz wanted repeater sixshooters nebuhinabenoz swarthy hooknosed squarecut graying beard lounged low chair across patio near four five caleras sat squatted reclined smoking rank black tobacco country drinking wine brandy conversation ceased cavuhinavoran others approached chief careba listened introduction heaved foot clapped newcomer shoulder good good said know jeseru people youre honest trader come far mountain seldom trade need weapon sort slave want none many eight day plenty stay u long careba pleasant place ganadara said wait sort weapon chief asked pistol rifle lord father sister coruhinirigod answered pack taken house friend,Time Crime.txt
men far ride would reach careba nightfall lord great lord lord god safar watch u meet urado alatana labor foreman came onto porch two slaver went good look radd guard captain asked think im crazy enough let bandit two thousand obusforty thousand paratemporal exchange unitsof company money without knowing getting parried theyre rightnice clean healthylooking lot everything take apart inspect piece unshackled stockade id like know coruhinwhatshisname got though theyre local stuff lot darker theyre jabbering among lingo never heard wearing rag clothing oddlooking sandal noticed showed mark recent whipping may mean theyre troublesome may mean caleras lot sadistic brute poor devil man called dosu golan evidently hoping hed never catch talking fellow human like guard captain turned coming look doth asked go kirv ill see later still able look company property face captain asked gently youll get used sooner suppose youre right moment dosu golan watched coruhinirigod follower canter,Time Crime.txt
yawned get trying cop said caught girl hand rose pulling come zinna get work vall rose behind readingscreen ranthar jards office stretching arm head almost hour sat pushing button twiddling selector magnificationadjustment knob looking picture kholghoornharkan cop taken autoreturn ball dropped spatial equivalent sohram one set picture taken two thousand foot showed central square city effect croutha sack plainly visible captive herded together guard like cattle increasing magnification looked group barbarian conqueror big men blond reddishbrown hair loose shirt baggy trouser rough cowhide buskin many wore bowlshaped helmet shirt ringmail carried long straight sword crosshilts half pistol thrust belt musket slung shoulder set picture showed wizard trader camp conveyer head case wide oval burned jungle probably heavyduty heat gun camp surrounded stout wiremesh fence number metal prefabhuts inner fenced slavepen trail cut similarly cleared circle farther back forest center one two circle saw actual conveyer dome great deal activity screwed,Time Crime.txt
curiously stockade noticed guard unslung rifle fixed bayonet none idea course happened seemed know sort esp something seriously wrong going get worse stranger began arriving apparently nowhere plantation verkan vall waited small darkeyed woman across circular table helped one bowl revolving disk middle rotated bring platter cold boarham around want dalla asked transferring slice ham spoonful wine sauce plate ill venison blackhaired girl beside said pickled bean well getting fill pork next month thought dwarma sector people vegetarian jandar jard theatrical designer said nonviolent people arent well dwarma people havent specific taboo taking life bronnath zara darkeyed woman brightly colored gown told theyre utterly noncombative nonaggressive dwarma sector horrible scandal village staying seems farmer meat butcher fought price pig actually raised voice shouted contradiction happened two year people still talking didnt think money either verkan valls wife hadron dalla said dont zara said barter trade vall going use visible mean,Time Crime.txt
size shape small bean flew pushing dalla aside would step kicked murderer stomach doubling chopped base skull edge hand pseudopoliceman dropped senseless handful handkerchieftissue pocket picked disgorged capsule wrapping carefully making sure unbroken looked around two assassin dead tortha karf looking man proletarian dress vall killed first turned looked another direction cursed vall followed eye cursed also one two policeman gotten aircar dead allimportant witness salgath trodas dead nebuhinabenoz hundred thousand parayears away whole thing ended within thirty second half long everybody waited poised sort actionvacuum something else happen dalla dropped shoulderbag clubbed prisoner needler hand caught fallen weapon saw man motionless laid aside began picking glittering silken trifle spilled burst bag vall retrieved weapon glanced holstered sothran barth lieutenant charge landing stage bawling order men coming readyroom piling vehicle pursue aircar brought assassin barth vall called hypodermic sleepdrug ampoule well give boy shot he impactstunned careful he important glanced,Time Crime.txt
series trustingly expecting locate base one conveyer give people picture narcohyps wont learn baseline designation none know go conveyer take well set ranthar jard said plan attack worked subject approval im ready start implementing glanced watch salgath telecast home time line little transcript time line want watch sir telecast screen living room tortha karfs town apartment still girl bright red hair danced slowly soft music background shifting color four men sat semicircle facing sipped drink watched idly ought getting sort public reaction soon tortha karf said glancing watch well ill admit done convincingly zostha olv chief interoffice cordinator admitted grudgingly id believed hadnt known real fact shooting background wide window smart lovranth rolk said every schoolchild would recognize view rocketport police terminal including girl zinganna real masterpiece ive met time elbraz vark political liaison assistant said isnt lovely good actress tortha karf said easy impersonate well kostran galth fine job,Time Crime.txt
trustingly slaughter theyd kill course way would calculated substantiate story would longer able repudiate killer would promptly rayed dead somebody else would wear paratime police uniform something like importance however hed beyond caring one three servsec prole servantsthe slim brown girl housekeeper hostess also mistressadmitted apartment kissed perfunctorily closed door behind youre tired said let call nindrandigro bring chilled wine lie rest dinner want brandy went cellaret got decanter goblet pouring drink soon dinner ready brown girl squeezed little golden globe hung chain around neck tiny voice inside repeated eighteen twentythree ten eighteen twentythree eleven eighteen twentythree twelve half hour still robochef told downed half gobletfull set went painting brutal scarlet applegreen abstraction hung wall swinging aside revealing safe behind used identitysigil took wad paratemporal exchange bank note gave girl zinganna take take nindrandigro calilla evening go good time dont come back till midnight business transacted want get soon ill,Time Crime.txt
paratime police concentrated upon one antigravcar circled around threehundredfoot steel tower supported conveyer head spatially coexistent one top floor outtime tall building let front low prefabricated steel shed man police uniform came meet fiftyfoot conveyer dome inside fiftyfoot redlined circle marked transposition point outtime conveyer entered dome operator put transposition field havent heard worst yet skordran kirv saying time line reason think native nebuhinabenoz bought slave actually saw slaver conveyer maybe even saw activated well either capture give memoryobliteration kill vall said know well careba town boss little walled town hill everybody related everybody else man coruhinirigod son sister nebuhinabenozs wife theyre bandit slaver cattle rustler last ten year nebuhinabenoz buying slave secret source kholghoor sector people began coming mostly white brown people might polynesian negroestheres black race sector suppose paratime slaver didnt want many question asked coruhinirigod narcohypnosis said outlander speaking strange language ten year first hint weve vall,Time Crime.txt
